Shuffle_1_pred_train,Shuffle_1_train,Shuffle_2_pred_train,Shuffle_2_train,Shuffle_3_pred_train,Shuffle_3_train,Shuffle_4_pred_train,Shuffle_4_train,Shuffle_5_pred_train,Shuffle_5_train,Shuffle_6_pred_train,Shuffle_6_train,Shuffle_7_pred_train,Shuffle_7_train,Shuffle_8_pred_train,Shuffle_8_train,Shuffle_9_pred_train,Shuffle_9_train,Shuffle_10_pred_train,Shuffle_10_train,Shuffle_11_pred_train,Shuffle_11_train,Shuffle_12_pred_train,Shuffle_12_train,Shuffle_13_pred_train,Shuffle_13_train,Shuffle_14_pred_train,Shuffle_14_train,Shuffle_15_pred_train,Shuffle_15_train,Shuffle_16_pred_train,Shuffle_16_train,Shuffle_17_pred_train,Shuffle_17_train,Shuffle_18_pred_train,Shuffle_18_train,Shuffle_19_pred_train,Shuffle_19_train,Shuffle_20_pred_train,Shuffle_20_train,Shuffle_21_pred_train,Shuffle_21_train,Shuffle_22_pred_train,Shuffle_22_train,Shuffle_23_pred_train,Shuffle_23_train,Shuffle_24_pred_train,Shuffle_24_train,Shuffle_25_pred_train,Shuffle_25_train,Shuffle_26_pred_train,Shuffle_26_train,Shuffle_27_pred_train,Shuffle_27_train,Shuffle_28_pred_train,Shuffle_28_train,Shuffle_29_pred_train,Shuffle_29_train,Shuffle_30_pred_train,Shuffle_30_train,Shuffle_31_pred_train,Shuffle_31_train,Shuffle_32_pred_train,Shuffle_32_train,Shuffle_33_pred_train,Shuffle_33_train,Shuffle_34_pred_train,Shuffle_34_train,Shuffle_35_pred_train,Shuffle_35_train,Shuffle_36_pred_train,Shuffle_36_train,Shuffle_37_pred_train,Shuffle_37_train,Shuffle_38_pred_train,Shuffle_38_train,Shuffle_39_pred_train,Shuffle_39_train,Shuffle_40_pred_train,Shuffle_40_train,Shuffle_41_pred_train,Shuffle_41_train,Shuffle_42_pred_train,Shuffle_42_train,Shuffle_43_pred_train,Shuffle_43_train,Shuffle_44_pred_train,Shuffle_44_train,Shuffle_45_pred_train,Shuffle_45_train,Shuffle_46_pred_train,Shuffle_46_train,Shuffle_47_pred_train,Shuffle_47_train,Shuffle_48_pred_train,Shuffle_48_train,Shuffle_49_pred_train,Shuffle_49_train,Shuffle_50_pred_train,Shuffle_50_train
25.648146824825115,25.6481468248251,25.596753378649773,25.2341597796143,27.471331107562197,27.4713311075628,22.913749839837685,22.9137498398376,23.20418475209598,23.2041847520963,22.735768578247995,22.7357685782477,24.528096061003954,24.528096061004,22.021569501413236,22.0215695014133,22.338153426000478,22.3381534260005,21.791197557971962,21.791197557972,22.333828806510336,22.3338288065102,20.639657381687414,20.6396573816875,27.512738962415085,27.5127389624158,21.027152372945874,21.0271523729456,21.901709401709425,21.9017094017094,24.96794945170656,24.9679494517067,25.20702007308162,20.6012331259406,20.414444632885527,20.4144446328855,27.376543209876512,27.3765432098765,25.716999525371012,27.1081863071713,20.279264292442065,20.2792642924419,25.64041996065725,23.075025908801,27.23922448325559,27.2392244832559,29.537021420138334,29.5370214201383,18.35587929240357,18.3558792924037,28.8260116269947,28.8260116269944,23.151259033226026,23.151259033226,39.3629720208463,39.3629720208461,41.57943067033968,41.5794306703398,28.850530443611955,28.8505304436119,19.995695214771096,19.9956952147711,23.00296158059154,23.0029615805915,21.38687600644103,21.3868760064412,26.728004583219537,26.7280045832199,25.139236225004193,18.0330900157613,26.01134466692724,26.0113446669269,24.98854380009168,24.9885438000916,26.557375987309804,26.55737598731,25.628885635048274,21.2019460821369,28.41490138787419,28.4149013878744,21.120627086660246,21.1206270866599,26.728004583219537,26.7280045832199,25.754568978637568,29.6107612260609,27.18932097612816,27.1893209761276,24.98854380009192,24.9885438000916,31.3134833275253,31.3134833275251,21.725765370978742,21.725765370979,25.316075639793826,25.3160756397939,30.78623567926937,30.7862356792694,23.788927335640093,23.7889273356401
30.11301713574993,30.1130171357499,25.517524018070347,22.1077047000708,24.61333248642312,24.613332486423,22.728657077470437,22.7286570774706,23.202696403600253,23.2026964036,25.465912927926617,25.4659129279265,32.47751587880054,32.4775158788005,22.561705658011157,22.561705658011,18.326317317462568,18.3263173174626,28.275088716965147,28.2750887169653,25.15622496394821,25.1562249639481,29.00667208221897,29.006672082219,26.742324761092906,26.7423247610923,27.76898746757904,27.7689874675797,24.73619491549657,24.7361949154966,20.775328829971926,20.7753288299721,25.16126484819598,21.0271523729456,23.381599465359677,23.3815994653598,27.01837132791798,27.018371327918,25.67786648666916,22.4767236705416,23.376346687989695,23.3763466879892,25.839645894714653,25.0508350082779,27.018371327918363,27.018371327918,24.23497175876425,24.2349717587644,28.505357473910085,28.5053574739096,18.300712581758013,18.3007125817578,27.37999369769974,27.3799936976997,23.52858793459628,23.5285879345961,23.00556586270881,23.0055658627087,17.009624814790815,17.0096248147908,21.33770448788772,21.3377044878876,26.127572840158795,26.1275728401588,26.245842928397035,26.2458429283968,19.636920801654828,19.6369208016546,25.055912506110374,19.6142466118841,23.919667590027547,23.9196675900277,22.714056195288723,22.7140561952886,30.58914770626491,30.5891477062648,25.582464555839106,29.2786451992533,25.262776211168568,25.2627762111686,20.483071711135928,20.4830717111354,24.26879713796736,24.2687971379675,25.64375111164795,27.8655912089121,41.57943067033935,41.5794306703398,18.55545936994205,18.5554593699424,26.326309920595627,26.326309920596,24.566765941598234,24.5667659415977,20.537661822611216,20.5376618226113,22.224851270957306,22.2248512709573,28.172635445362925,28.1726354453627
20.329634033557852,20.3296340335579,25.55709445779821,25.9928947446984,24.332257162545766,24.3322571625456,27.17032911289701,27.1703291128967,26.11078379111403,26.1107837911137,26.36854922327845,26.3685492232782,33.03174650415654,33.0317465041565,20.709876814976013,20.7098768149759,23.425082253517353,23.4250822535174,23.71970736168285,23.7197073616827,22.354478153578317,22.3544781535782,25.043594933306174,25.0435949333063,24.25687252194613,24.2568725219458,40.82492116567009,40.8249211656695,29.50154146698821,29.5015414669882,20.30662823181401,20.3066282318138,25.93279464724063,23.9843337828654,24.255930259721023,24.255930259721,19.730027732299778,19.7300277322998,25.625927570037135,25.2638922339692,23.15125903322642,23.151259033226,25.815426532046136,21.6477392627803,32.53792013248589,32.5379201324852,22.343195266272225,22.3431952662722,26.324481437442213,26.3244814374422,22.041122985632768,22.041122985633,22.645690564548644,22.6456905645486,24.624945704834975,24.6249457048348,21.0546875,21.0546875,25.29735235507342,25.2973523550734,23.349996956415715,23.3499969564159,22.354478153578317,22.3544781535782,21.717223214651654,21.7172232146522,21.955230661100703,21.955230661101,25.62856046744013,24.5065965922421,26.105124759375034,26.1051247593751,23.71970736168285,23.7197073616827,36.306602502190124,36.30660250219,25.640261239893178,27.0799141522535,36.26921984664665,36.2692198466469,23.482942401861028,23.4829424018613,23.06391174687292,23.0639117468729,25.333848718831593,25.1044450299221,26.742324761092906,26.7423247610923,23.00296158059096,23.0029615805915,23.6328125,23.6328125,28.157111952406144,28.1571119524067,29.340252576571324,29.3402525765713,42.65608531217053,42.6560853121706,27.744748315497414,27.7447483154974
26.176078805909164,26.1760788059092,26.122384595340307,26.3821294772592,30.031151423433702,30.0311514234333,24.401803194519992,24.4018031945204,21.65054004945236,21.6505400494523,25.11742981103675,25.1174298110366,26.181045728939804,26.1810457289398,31.254519076919436,31.2545190769188,26.46850786820215,26.4685078682021,39.823607391175535,39.823607391175,32.87676484965835,32.8767648496583,25.55363321799292,25.5536332179931,23.86943673977897,23.8694367397785,24.762931348414064,24.7629313484144,28.565550163456432,28.5655501634564,32.47751587880002,32.4775158788005,25.972378780646736,26.9469387642381,22.1464681949937,22.1464681949936,29.241862034069833,29.2418620340698,25.763943961906424,27.500382614019,27.637898526547424,27.6378985265477,26.283824572719123,34.1151264186683,40.117769588207004,40.117769588207,26.76941124589102,26.7694112458909,44.96742566518188,44.9674256651819,31.535640124977654,31.5356401249782,32.105592064551864,32.1055920645519,31.31348332752527,31.3134833275251,23.670338898058613,23.6703388980586,27.51360421504573,27.5136042150458,23.6563074942614,23.6563074942613,24.00987834994975,24.0098783499497,26.742324761092906,26.7423247610923,25.521721045369937,25.5217210453697,25.706093792492382,22.9897059719285,24.34642372114098,24.3464237211408,27.33140205513811,27.3314020551383,24.967936312789792,24.9679363127898,25.378147986053836,23.219825488045,19.023340498591885,19.0233404985916,25.47719401863177,25.4771940186314,19.614246611883935,19.6142466118841,25.78289128781411,27.5071494353158,37.268492756803695,37.2684927568031,26.77777777777744,26.7777777777778,27.37852931026027,27.3785293102604,39.57833606867718,39.5783360686782,24.184547898409555,24.1845478984094,23.391614038368367,23.3916140383684,29.219530949634663,29.2195309496348
17.521494502966576,17.5214945029666,25.70616462212166,29.095619901264,25.79584775086529,25.795847750865,38.16990424303842,38.1699042430383,25.992894744698045,25.9928947446984,22.277226848895204,22.2772268488951,26.46850786820215,26.4685078682021,26.417564110192707,26.4175641101922,24.506596592242158,24.5065965922421,25.14850206611552,25.1485020661157,22.1263799455337,22.1263799455337,24.263876064430203,24.2638760644301,23.765982917281722,23.7659829172817,26.830952584166166,26.8309525841668,21.56648725958823,21.5664872595882,25.156224963947903,25.1562249639481,25.673649497329944,29.7438182223212,19.759761939323646,19.7597619393236,26.552829198661716,26.5528291986617,25.626197964753963,25.4771940186314,28.413205806074146,28.4132058060738,25.942842030894845,27.4007749636576,22.206617572035945,22.2066175720365,23.91966759002759,23.9196675900277,20.80135096341508,20.8013509634153,27.001237434427313,27.0012374344275,23.87469331410783,23.8746933141078,29.439853076216647,29.4398530762167,24.519890260630937,24.519890260631,27.336674314696253,27.3366743146963,23.1914982491071,23.1914982491071,31.31348332752527,31.3134833275251,34.60445632398154,34.6044563239819,21.49391011920993,21.4939101192096,25.871546856401324,26.6439069800854,33.73390845054381,33.7339084505436,23.34999695641584,23.3499969564159,24.25017945757007,24.25017945757,27.01232217552056,29.6551363656244,21.94218979322454,21.9421897932247,34.21867361903158,34.2186736190321,29.59437833378855,29.5943783337881,25.181076030779053,23.9301499011161,26.46850786820168,26.4685078682021,27.180020811654668,27.1800208116545,27.464331715400455,27.4643317154003,27.765557338301782,27.765557338302,22.303299175384453,22.3032991753846,22.277226848895065,22.2772268488951,21.552116056937265,21.5521160569374
21.890717878372214,21.8907178783722,25.953406742026186,29.4525975321623,19.481085012399113,19.4810850123991,24.051182681971348,24.0511826819716,19.57269790758074,19.5726979075808,21.207084496685805,21.207084496686,26.55231389626123,26.5523138962612,22.206617572035945,22.2066175720365,20.37311044226318,20.3731104422632,21.568095316015285,21.568095316015,28.356401384083178,28.3564013840831,28.65013774104677,28.6501377410468,20.529186158420558,20.5291861584207,23.572278405710698,23.5722784057109,21.25849474381677,21.2584947438168,21.157018372616136,21.157018372616,26.025246464023663,33.4518686079614,25.709342560553534,25.7093425605536,21.872238353743178,21.8722383537432,25.5297852782197,21.0271523729456,24.319055933408237,24.3190559334086,25.359383264365455,26.1810457289398,23.87469331410806,23.8746933141078,25.269227742021936,25.2692277420219,27.955883811739863,27.9558838117397,26.58735228187181,26.5873522818718,23.765982917281693,23.7659829172817,19.995695214771096,19.9956952147711,26.953196139136722,26.9531961391368,31.09245631939606,31.092456319396,22.250208737275265,22.2502087372754,30.159156738033463,30.1591567380334,27.258020206953795,27.2580202069534,22.093663911845837,22.0936639118457,25.360512397556672,24.9317001130415,25.28654780907068,25.2865478090703,31.72442764125205,31.7244276412518,22.285701266226447,22.2857012662266,25.723532841453817,23.6447041055366,30.633659160896077,30.6336591608962,20.559318629476817,20.5593186294769,24.16896501669326,24.1689650166933,25.776524735927193,22.4180894434221,30.718065003779873,30.7180650037793,26.598402912212176,26.5984029122128,25.769952806986197,25.7699528069865,21.955230661100636,21.955230661101,31.254519076918882,31.2545190769188,26.23355580417415,26.2335558041742,21.207084496685805,21.207084496686
23.869436739778443,23.8694367397785,25.195255515380815,21.0636870025221,21.157018372615788,21.157018372616,30.27643782338399,30.2764378233836,27.76898746757904,27.7689874675797,28.64454103780347,28.6445410378032,22.877203811581282,22.8772038115813,33.11687140653229,33.1168714065326,29.176219023072793,29.1762190230728,22.041122985632768,22.041122985633,21.952426703933323,21.9524267039334,23.151259033225923,23.151259033226,23.528587934596423,23.5285879345961,23.592349450826944,23.5923494508269,21.868512110726616,21.8685121107266,26.233555804174113,26.2335558041742,25.46087638013051,27.4620844510024,18.61793740810753,18.6179374081075,27.627644435795734,27.6276444357957,25.701768085302625,27.1893209761276,26.807805009220054,26.8078050092204,25.478621579512254,21.1656718746151,19.20644290774151,19.2064429077416,25.3483814777182,25.3483814777181,23.769837110178383,23.7698371101784,21.42172574678623,21.4217257467861,25.968918475328838,25.9689184753289,26.488248966941914,26.4882489669421,28.82925467454264,28.8292546745427,35.99769459088917,35.9976945908891,26.819789223066433,26.8197892230664,24.856700533991003,24.8567005339911,36.122516530343,36.1225165303427,26.981994087611124,26.9819940876109,25.65411168348559,23.9919416379231,23.42508225351768,23.4250822535174,20.067363384538083,20.0673633845379,22.603326356920647,22.6033263569206,25.245882614090277,23.0338363054412,31.29397797229927,31.2939779722996,26.01134466692724,26.0113446669269,18.473726964886854,18.4737269648871,25.69668058956859,26.0871522761371,23.841172363270488,23.8411723632701,26.742324761092906,26.7423247610923,21.892084612557092,21.8920846125573,24.401803194519992,24.4018031945204,23.904320987654437,23.9043209876543,29.50154146698821,29.5015414669882,22.33011199606897,22.3301119960689
28.356401384083124,28.3564013840831,25.775884701458782,26.3821294772592,21.063687002522453,21.0636870025221,33.73046875,33.73046875,21.845466876785782,21.845466876786,26.769411245891,26.7694112458909,18.993558376865337,18.9935583768653,21.10308882011055,21.1030888201107,27.736686390532533,27.7366863905325,25.553633217993134,25.5536332179931,19.929524962226495,19.9295249622266,28.735585433152828,28.7355854331529,29.21953094963466,29.2195309496348,28.356401384083366,28.3564013840831,36.875085851086745,36.8750858510868,28.88657648283,28.8865764828304,25.642019928784634,29.8780775908859,23.268585963695134,23.2685859636952,23.687687185036033,23.687687185036,25.475661981924418,25.9503973953845,23.500462412471574,23.5004624124719,25.79850244825956,31.8530581150372,23.00556586270878,23.0055658627087,22.224851270957444,22.2248512709573,21.16522530723711,21.1652253072371,21.623668639053175,21.6236686390533,37.97909683236218,37.9790968323621,22.881951737496816,22.8819517374968,24.312444675070957,24.312444675071,23.27174312539682,23.2717431253968,25.201082610891476,25.2010826108913,25.201082610891476,25.2010826108913,23.200475907197983,23.2004759071981,24.05131929347371,24.0513192934733,25.567368817672047,26.0213278923536,26.965562053281975,26.9655620532814,21.207084496685805,21.207084496686,18.99355837686536,18.9935583768653,25.126173038772276,20.1063475457337,31.3759219239791,31.3759219239788,23.656307494260844,23.6563074942613,27.59834518798043,27.5983451879808,25.920115400318704,26.0002846424372,25.98796170548048,25.9879617054809,34.21867361903158,34.2186736190321,23.959078023721013,23.9590780237211,28.61077846054025,28.61077846054,23.219825488044993,23.219825488045,41.057003505563095,41.0570035055632,22.808536264066873,22.8085362640671
26.382129477259227,26.3821294772592,26.379646686606893,26.5523138962612,22.622862130188565,22.6228621301881,24.168291128131138,24.1682911281308,24.256875470615412,24.2568754706157,25.316075639794143,25.3160756397939,22.532284640546806,22.5322846405468,23.227038261395933,23.2270382613958,23.33314367745656,23.3331436774566,23.904320987654472,23.9043209876543,24.051182681971767,24.0511826819716,25.584131800036687,25.5841318000368,21.110895927911482,21.1108959279111,28.740894901144266,28.7408949011446,30.11301713574993,30.1130171357499,24.05131929347371,24.0513192934733,25.91315437422927,26.7694112458909,33.116871406532674,33.1168714065326,22.250978411816703,22.2509784118167,25.86185840709939,29.6319785233577,23.46610276480254,23.4661027648024,25.747543830368656,30.5617828485466,17.240710422793192,17.2407104227931,19.735543714229355,19.7355437142293,27.605718236457616,27.6057182364576,23.227038261395677,23.2270382613958,23.750157808357475,23.7501578083575,42.539669523146,42.5396695231457,23.329245012751873,23.3292450127518,28.893705884395363,28.8937058843954,30.468821713708156,30.4688217137081,39.777233236800974,39.7772332368011,31.80117022299162,31.8011702229912,23.939692086829663,23.9396920868295,26.377331886486328,30.9721407374075,23.714055361462414,23.714055361462,22.589841795628196,22.5898417956282,26.365314459772904,26.365314459773,27.855812387254083,45.4916719223333,22.76356439274038,22.7635643927404,28.860222759711952,28.8602227597121,22.51757389329215,22.5175738932922,26.28976303365359,32.7809301007694,29.186150537088057,29.1861505370886,25.59323656977,25.5932365697702,25.85410895660234,25.854108956602,31.722180482510357,31.7221804825111,33.25965499446652,33.2596549944667,24.89521362898859,24.8952136289886,25.375329161109786,25.3753291611094
31.801170222991146,31.8011702229912,26.265052121265295,29.2891167913152,21.26948698341841,21.2694869834184,22.418089443421525,22.4180894434221,25.60715180601981,25.6071518060196,25.619908400920323,25.6199084009201,22.28570126622662,22.2857012662266,27.77777777777744,27.7777777777778,23.160493813083775,23.1604938130838,24.002894863173342,24.0028948631731,28.534197600988847,28.534197600989,24.26430303808846,24.2643030380884,25.407746498177374,25.4077464981771,20.483071711135928,20.4830717111354,31.042090364510422,31.0420903645105,28.64454103780347,28.6445410378032,25.447295322092714,25.1044450299221,25.66027019351709,25.660270193517,20.472004901498668,20.4720049014987,25.674917292323947,41.1771686246588,35.45288236144155,35.4528823614415,25.425974210865007,19.106853684217,32.226287603698395,32.2262876036982,27.598345187980886,27.5983451879808,21.25849474381703,21.2584947438168,22.54823010398823,22.548230103988,24.670633098663384,24.6706330986634,24.519890260630937,24.519890260631,24.624945704834975,24.6249457048348,22.093663911845685,22.0936639118457,26.382129477259017,26.3821294772592,29.035995733611507,29.0359957336116,28.61077846054025,28.61077846054,26.79417664043683,26.7941766404373,25.602426602795948,24.9741866269944,20.737094229356376,20.7370942293562,42.539669523146365,42.5396695231457,25.86508875739654,25.8650887573964,25.484033380894907,23.617594340979,33.17776074993252,33.1777607499328,26.36531445977352,26.365314459773,20.72143997677452,20.7214399767746,25.03916627110591,20.7214399767746,25.35560817559575,25.3556081755954,23.617594340979537,23.617594340979,30.468821713708163,30.4688217137081,27.50038261401923,27.500382614019,33.116871406532674,33.1168714065326,24.566765941597666,24.5667659415977,23.632449811069797,23.6324498110697
