shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
-2.6243742,-3.21903,0.14833619,-1.2682743,-2.8336966,-0.17545149,-5.65244,-3.0029454,-0.1532893,-7.8361354,-3.1658711,-3.921319,-2.7046769,-9.641094,0.6487184,-3.2013001,-0.58625656,-4.1220584,-2.708253,-1.7233332,-4.1260614,0.42275393,-3.105547,-6.175713,-1.1304462,-0.8992796,-5.817041,-4.8375216,0.36751884,-0.77425873,-0.8972873,-2.8436446,-0.08338829,2.102563,-1.5771799,-1.4548607,-4.0417366,-1.0918506,0.7729885,-1.8601078,-1.6820883,-0.18863596,-0.14152274,-2.870695,0.7978863,-3.0614007,-4.910829,-0.9204534,-0.6788756,-2.4050791
4.3883033,8.504491,4.8404336,5.422978,5.188452,3.3891594,7.7102733,3.2304895,5.8398643,4.4941926,4.3787165,1.4373806,5.49599,2.0785208,4.327202,2.6266189,5.4559827,3.1640773,16.211891,5.325325,5.6914344,2.4763627,0.37638035,3.0436854,6.4725404,7.1476774,6.6066365,5.861344,6.109993,3.5834777,5.0617757,3.794506,6.076282,7.9433985,5.69479,3.0360847,5.2649245,5.439584,6.672908,6.1153417,5.797342,10.253594,3.0480475,7.287727,3.3546848,9.514061,9.958631,3.3976862,4.2846236,3.204496
3.0162327,2.7220383,3.232384,0.6964213,1.6158648,4.520693,7.3480206,4.3116975,5.9749074,2.1225777,5.232071,3.8156471,5.7748504,5.002638,4.290215,0.857614,4.4019823,3.9487836,4.8353148,14.580844,1.4414428,3.3194723,9.043602,7.83297,4.0871253,6.240451,2.7437007,5.112202,7.35156,8.54295,2.6978922,5.4649796,2.9183693,4.25454,1.3695719,4.5996494,53.074207,3.1778932,3.373488,4.70691,5.1688395,5.8773985,5.6680975,6.93691,8.573113,14.0403805,2.2917528,-0.6445265,2.4779675,3.8650887
5.398233,5.0237947,3.5304244,6.8360934,1.350089,0.82888985,3.663111,5.784681,1.6108781,5.154774,5.381108,0.5843452,3.8416634,5.375396,2.8471966,3.8558145,4.4715896,7.461409,4.0300465,0.36535975,4.3557425,5.773796,6.049808,3.8069649,1.1973257,3.3762732,6.1908326,5.4150453,3.5224664,3.99381,5.4268785,9.112268,9.988028,5.514711,8.966873,8.077139,7.438279,3.4244452,2.6234496,4.978902,3.7296407,5.046418,12.2022505,3.0219126,3.1116872,3.1435766,3.9646504,5.626212,2.4373,3.925933
-4.201935,0.555064,-7.254938,-2.5577345,-1.4653567,-6.9966393,-0.46136242,-2.404092,-3.1145682,-0.045736626,-1.5250481,-3.2236154,-1.7683028,-0.5494709,-0.92126685,0.008262321,-6.3568387,-1.2873458,1.16808,-2.4637854,-5.873476,-1.3928018,-4.412979,-0.88264567,0.27699268,-6.123796,-4.357667,-4.4987283,1.9169493,-4.8696785,-1.4770548,0.20438036,-8.345271,-2.9061782,-0.59908015,-5.887144,-6.508973,-1.6096321,-7.0335007,-5.404003,0.08444805,-0.1573659,0.24267319,-3.1710293,-4.619442,-0.86796016,-1.2503444,0.51938117,-3.452355,-1.9982425
5.5217075,11.733567,3.3459318,1.522146,4.3813787,6.1474347,4.3012075,4.849179,2.6097882,3.462768,2.3403904,4.588877,3.479819,7.2363386,1.989252,3.0537248,6.376805,3.8976057,1.7636368,9.666569,3.0085561,3.5263984,4.403691,8.984637,2.322206,5.1076803,4.8902984,3.5232973,3.3323126,6.2967343,3.9929605,3.2695377,4.2506447,9.078174,4.6991873,8.432707,3.4379704,4.593663,2.6790068,5.8686047,4.7116594,4.279702,4.3873935,2.8281357,8.540207,6.44603,5.962261,0.93039274,-0.17857364,5.475566
6.126397,3.3132575,5.269841,2.5065355,8.010152,5.280464,6.6370907,8.745309,6.94476,6.9315257,3.1667888,4.218969,2.2738688,3.8873777,3.9164195,2.301784,9.252685,2.7748835,4.0415745,3.2043424,5.8184605,6.9686294,8.426329,4.146812,5.1484876,8.389224,8.540807,2.4137623,7.231021,4.344225,8.946965,4.385508,8.6490965,2.1497083,3.3273444,7.705571,4.8389864,2.9644232,3.7580693,6.137533,9.288644,4.2296915,1.1182065,8.10292,2.4863145,3.632976,1.179823,4.7403,6.533857,16.470602
1.8637736,5.9163475,5.679365,12.543642,4.434531,4.465061,4.8142753,3.8386025,1.9979491,6.0000653,4.780934,8.056697,7.3366113,2.3521895,2.6413102,6.6686807,6.0682397,2.8025773,1.8829334,2.5386882,4.0727386,2.8852878,0.70361334,4.571055,8.609851,7.0490155,2.5536623,2.6011517,5.7251277,1.7629391,3.6691332,7.6063085,7.9807267,4.86004,9.304768,15.603672,4.133051,5.234865,2.8577774,3.1555002,5.0852594,3.3315916,4.5959373,5.339605,5.3881855,4.6433916,12.751863,4.7319937,0.8767449,10.004189
4.710947,3.030726,2.7456484,9.26987,8.5766535,5.6329107,5.212062,6.6251225,8.648103,4.0108914,8.372205,6.3379793,7.320121,1.9669414,4.0761676,5.5074525,1.5154856,2.3070018,8.048382,0.9550146,3.464351,3.723033,4.2953005,2.5780602,5.631088,8.279921,8.933634,6.5785203,3.7954206,1.5050877,3.564826,4.672988,5.794947,6.6538053,2.4891944,2.6367571,3.5129917,2.182252,4.346534,6.2343936,4.2875257,3.706186,3.3240614,7.8637557,10.18794,6.865766,4.5624495,2.7202716,1.9289109,7.3477254
7.4554553,6.3071766,4.907858,3.7937253,4.9462404,3.2957306,6.811995,15.864854,2.877043,2.7005599,3.1875343,5.9655733,3.5035794,3.2668965,5.5364547,4.1302505,3.8942199,7.2922754,7.0196066,6.2840424,3.941077,1.0420198,3.8773875,2.934905,13.230505,4.510063,9.838154,5.5059743,3.880474,5.591121,5.9988265,4.665059,2.5872774,4.8267794,5.2406507,5.186386,2.1560342,7.2617717,5.7641373,1.2070432,4.8584948,5.3895416,2.0036774,2.7499824,5.1123824,2.015118,7.8941193,3.68519,3.0671434,6.802722
5.022151,3.6026225,8.411954,5.0624337,4.3798637,0.77450544,6.223511,10.3274555,1.1547303,4.277229,4.247621,4.911959,5.3396792,3.361908,3.302341,8.862717,3.9561017,6.5875077,3.8780735,7.2563543,3.1098235,2.733827,11.762652,4.2149596,9.631223,5.090719,9.036313,7.1985197,3.9596257,3.160281,12.194832,4.6456475,9.790264,3.6661406,4.7654324,8.383215,4.1396923,1.6545349,10.580585,9.281429,9.310054,2.9501715,3.218093,3.654478,3.1706147,5.1778083,4.3583956,7.801548,1.5211693,4.37727
0.627622,3.6203847,2.762819,6.1841645,6.0540934,4.9552674,2.9445667,5.44761,5.4790955,4.3190303,2.879914,6.8291783,6.9779286,2.9268274,4.2604313,4.721111,4.081541,5.5360036,2.5572312,6.203094,3.960264,3.538683,6.495654,0.10829893,2.4809868,2.7041523,6.960893,3.4649146,3.6074834,3.6306317,5.55614,9.364213,1.5319525,5.0681987,4.4717016,6.1791563,5.319785,3.7060978,1.6985556,4.5437136,4.9429717,5.792878,2.5305672,6.494799,9.775079,5.3035417,6.2789745,1.9414166,8.14592,5.8391805
