shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
-8.094648,-1.9002889,-3.2685933,5.4054637,3.7079573,-3.1850345,-4.2901607,5.104486,2.6355896,-0.67086416,2.4142685,-4.5438457,-4.1299906,2.1086798,-0.046958953,-2.7157845,2.8240201,-4.4614573,-7.7101994,-4.081687,-5.0868526,3.6977682,3.4034247,3.3566294,-4.0110035,-4.6295877,-3.751569,3.3321054,3.911242,3.2659283,2.6040742,3.8045459,-3.9095812,2.040168,-2.0587585,-4.062022,-3.0963902,3.325617,-2.2932632,-4.5094013,-2.7519727,-4.3707886,-2.2984772,-3.3091059,-3.5848842,2.48745,3.3127053,-3.0118566,3.095039,3.4125366
-6.3357897,3.1155877,-3.0032537,-1.2088073,-4.353399,-2.7298255,-2.4377751,2.640357,3.2776077,-3.5427504,-3.3597467,-3.499648,1.8079678,3.4965298,0.45537108,-3.280669,-5.3410096,-0.033903778,2.7012174,2.4660435,2.6561072,3.6064148,3.28365,3.6604025,3.4417088,0.87335855,3.7416701,2.9679556,-4.540777,4.011307,2.7280777,-4.082526,-1.8051566,-3.107114,3.100096,0.55427074,2.5069847,2.8161786,2.6872032,3.1548522,0.9736803,-4.584943,-3.2893186,1.5047542,-3.6719437,-3.8814225,3.0722299,-5.744831,2.1779046,-4.2538376
-3.4843817,3.3822174,-3.9848533,1.4952586,3.5657442,1.8238238,2.5374115,5.097654,-6.441149,4.932556,4.268096,-4.7517214,-2.722981,-2.604582,0.8614555,-3.0710678,1.7074155,1.7299359,-5.2860746,1.2897463,1.7037562,-4.5153546,-4.979808,-4.4932756,2.0915518,-5.6781898,2.811117,3.1409748,-3.68292,2.7351298,3.2396703,2.998167,0.8718374,-4.4727974,3.0869558,-3.297458,-4.273344,2.9505773,3.3404586,-6.7062087,3.5377343,3.6505861,-1.8540872,-6.754214,3.7351499,3.1995273,2.9441805,3.3311858,3.3371966,2.759823
2.6293159,2.3509345,-4.282033,-0.9039581,3.5671084,1.8808229,-4.3842225,-6.1158466,-3.192562,1.273474,3.1262138,2.0903535,-3.9584427,1.8345183,-0.60448205,-4.1621366,2.042092,-5.1333327,2.8696427,-3.9981585,-4.068375,-4.3534546,2.862609,3.0166903,-4.537391,-1.0618837,-3.7116117,-3.8496642,-5.7094793,2.791672,-4.9728603,-4.4801908,-1.7096229,-2.1485913,-3.5545297,-4.8919473,3.1424859,-4.124571,2.4114914,2.4367547,1.1342028,3.087684,-3.1790159,2.7163858,3.5226784,-6.0743766,3.1724794,-4.5972085,-3.8992457,-3.7087643
3.322733,-2.2686405,3.237328,-0.7100384,3.2085721,1.8695556,3.0041497,-2.3526273,0.8368446,-0.017357543,-2.9286494,-5.320168,-1.0411763,1.6069828,-0.42068034,-3.6294975,2.060264,0.053499207,2.2990692,2.7518444,2.1045268,3.24279,3.2089794,3.31065,-3.393104,-2.1023448,2.4141054,3.2249339,-2.96764,-2.338102,2.7303128,3.4233613,2.476221,-1.6254814,2.2960732,-2.615328,-6.829397,2.040663,-3.8318193,-3.5996552,2.3145552,2.9678195,1.9534456,-3.9785848,2.6450093,-1.6974225,3.4276178,3.125409,2.7364247,-4.85777
1.81122,-6.238595,2.41589,-2.3300824,3.4202678,4.9555817,-4.847542,0.16505724,-9.041615,-5.9028916,-3.473041,0.8128862,-0.10456024,2.2317238,0.029779628,-5.6838098,-4.124528,0.19992667,-3.172717,-3.3275087,-4.715132,-4.0588827,-4.5410557,-4.7058105,2.2232533,1.6810248,3.3842874,2.7874327,2.8492362,-6.7614083,2.2646139,3.4322126,2.8003447,2.413665,3.3384902,3.0607736,5.003039,-3.4193933,3.3403928,-3.379972,1.095241,-4.450408,-0.0054981187,-2.6003554,4.272507,2.2879803,-4.2451468,3.3207064,-2.3908615,-5.338102
-2.8556833,1.9648697,-4.663214,-4.040222,3.6286445,-5.354054,-4.6335373,0.4259665,2.06683,-2.4405758,1.7033376,-1.1252733,-3.8626187,2.7625258,-2.7527158,-4.939866,3.2495995,-3.323773,-4.7378383,-4.8603454,-5.1479726,3.00841,-4.976361,-4.643476,2.2735403,-4.46056,-4.4446273,2.5725002,2.5572314,3.4808538,-3.6801474,-3.9678416,-3.374183,3.0729215,-4.9382105,1.6498404,2.2863562,-3.800135,-4.258245,-5.3929296,-6.2415147,-4.6702013,-2.5990958,-2.8167877,3.4731352,-3.637001,3.0749862,-5.1139393,1.9560984,-4.0823874
-6.754396,2.567397,-4.6381626,-4.252267,3.7793427,3.5048797,3.2342708,-3.4864566,-4.2108192,1.137942,-3.7674358,1.1494809,4.7972684,3.3878045,2.3350272,-6.226878,-3.9239454,-2.5848763,-4.181251,-3.8797789,1.5146005,3.1267242,2.962351,-5.3097486,2.1584792,2.1201105,2.9539578,2.975975,3.4066463,2.6750207,-3.6829016,3.4287155,2.921973,-3.2501202,2.977853,-5.2549386,-3.1322613,3.1407664,-4.2673855,1.6745557,2.855539,-5.337517,0.37314528,-3.4463081,4.044504,1.7995319,3.2330914,2.7841053,0.7562017,2.0897944
2.506598,-3.616353,3.524098,1.6005617,3.6203086,-0.95226806,-5.8743005,1.7353048,1.9681724,2.999906,2.611073,-3.7545044,2.633121,-4.055227,-2.720991,2.6958969,-1.616606,2.106607,-2.6110852,-2.9177973,-4.3393307,3.7098541,3.3084545,-3.7460835,-2.792216,2.6825948,-4.875014,3.4935243,-1.3204378,3.5218859,-4.5931563,3.0373669,-1.078243,-2.9343948,-4.1213675,-4.1751466,-2.6082716,3.0431597,2.9718852,-4.148794,1.2712759,3.6067472,0.8591035,3.3462574,-3.8594434,3.7425013,-4.187215,2.7419698,2.179512,-3.5592785
3.6868575,-6.1894107,3.1187816,-3.0863643,3.5738516,-3.119747,3.299225,-5.7690363,-5.8647246,0.75690264,-5.741641,-5.5855966,-5.14965,-4.8053465,-3.7931354,-3.7814665,-3.3876448,-4.140294,2.175291,2.7558758,-4.267621,3.440463,-5.0854173,-4.384657,-3.918509,0.6966078,3.4802396,3.6190975,-4.406651,2.940955,-4.0804543,3.3721771,2.6667156,3.4579175,-3.5601146,2.0897882,-5.949319,-3.7010117,3.2943177,-4.4852486,-2.8595731,3.4933069,-0.31338245,-6.569734,3.5615947,2.9299753,3.0450497,-4.0088606,2.7794862,-4.6561503
