shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
0.55741686,1.3133749,0.55249345,-0.08533729,0.18154582,1.0312588,0.5475105,-1.1881355,0.14065006,-0.18469642,0.86321586,1.5388967,0.00431611,-1.2372543,0.15487239,0.4179669,-0.066645555,0.05868689,1.9668719,0.051817182,-0.56769776,1.6462212,-1.2372289,0.090708554,0.23242846,1.4366035,0.69427437,0.3953864,0.13931172,-0.56989354,-1.2486606,0.2888699,-0.23554108,0.022711344,-3.7374997,0.33820978,-0.11682885,-1.1651455,-0.59876484,-1.6926904,4.0111675,-4.1841063,0.4207999,0.6959241,2.258848,0.015299533,-0.41618627,0.60352665,0.5897726,-0.2087123
-0.91293263,0.16791122,0.551263,0.3553349,0.26351783,0.3031363,-0.108636454,0.007297823,6.350008,1.5415018,0.070825875,-0.48538378,-0.0920199,-0.66421366,-2.0578966,-0.2157752,0.13742581,0.25743818,0.93879664,0.3167174,-0.0865775,-0.028035013,-2.0208504,0.21023664,0.2943737,4.1791744,-0.4213214,-1.8443373,0.687339,-0.80249584,0.2849672,0.39410758,0.089035146,0.3616233,-0.08858435,0.818002,0.32157436,-1.6212178,2.3257287,-0.26873744,-1.8982283,-0.5503584,-0.37629813,0.21064019,-0.12834941,0.3112241,-0.07224619,0.46965405,-0.6594225,0.09039206
-1.4480522,-1.5629071,0.31811908,0.27581128,0.36307058,-0.33571517,-0.8442938,10.6307745,-0.27360293,0.3077266,-0.053250276,-0.15577969,-1.0576174,-1.6236064,-0.2725993,0.59088993,0.33210284,0.23312831,-1.0506192,1.2805978,0.09778369,-1.4375268,10.502622,0.053958062,0.6564852,-1.3205752,-0.77789575,1.7313254,0.13634542,0.44548497,-1.3360395,0.5682377,0.52131414,0.2758734,2.5469055,0.28146416,0.33930188,10.575118,-1.4827932,-1.6420008,0.11835817,-0.75566316,-1.6055683,0.1393608,0.441427,0.5269095,-0.17945245,0.64624643,-0.20260338,-0.5930077
-0.4161122,-0.3620843,0.54399204,0.39056644,0.24372566,-0.635085,-0.10958746,-1.877513,-0.35357943,-0.91875684,0.06126024,-1.8329365,0.23636161,3.4835854,-0.9420066,1.0300376,-1.6031553,0.56505305,2.137189,-0.49173132,-0.76652575,-0.24170941,2.6114638,0.3035507,0.44384357,1.6111267,-1.8962712,0.9663642,0.48105848,-0.48211783,-0.26434213,0.6310074,1.5326176,0.4407159,-2.8696666,0.38836926,-0.066521145,-0.3245555,-0.76375335,-3.4775162,-0.7507372,-4.4142895,2.7661853,-2.8359303,-3.3601596,0.17863931,-1.5497636,0.40910402,-1.9258705,1.7068926
0.3467417,-0.31701756,-0.002852805,0.23657188,0.4419969,1.2067451,0.38352948,-1.768278,2.37415,0.09220457,0.6208475,1.7173104,0.124705836,0.14613792,-1.7298613,1.1984186,-1.7167301,0.47234744,0.49632403,-1.079475,1.032595,0.37041688,-1.6952602,0.27651766,0.27445528,-0.14968826,-0.29961666,-0.8876166,0.5887058,1.0968474,-1.2401755,1.0786595,1.104805,0.4769249,2.1935809,0.46117198,0.86433834,-1.0270864,-0.18597302,2.2791548,-0.7766362,1.7030236,-1.3013694,-0.17391507,-0.21010438,0.9114254,-1.77985,0.81484777,0.50128496,-1.5400342
-0.017702337,0.45404947,0.5451196,0.200872,0.45686048,-1.1662904,-0.22213383,-3.254846,-1.0138446,-1.2433064,-0.10104233,0.7412883,0.07950023,-1.3398287,-1.4164848,0.54175025,-0.79067194,0.5083578,0.17263123,0.77033406,-0.5589664,-1.2256055,0.33878994,0.3761634,0.58581614,-1.1475687,-0.77785224,-0.4783481,0.8404664,-0.04015791,-1.1937101,0.7847128,-2.2201507,0.35806715,-3.1374578,0.48300332,0.6579134,-0.59782034,0.5476577,-3.302056,-0.8983962,-2.0187423,-0.06420368,-2.1860192,-0.119640864,0.526468,-0.9722639,0.6685303,0.36346576,1.1249682
-0.39406288,0.11787535,0.46471214,0.24385816,0.15657827,-0.477718,0.060051665,-0.6111754,-0.85108846,2.0572066,0.3959841,1.3607255,-0.18331341,1.4300439,-0.79446983,0.6239249,1.4469165,0.6643825,1.6008157,-0.7565077,0.16877551,4.98902,0.088753775,0.46326414,0.3446535,-1.2990584,3.4206166,0.8878034,0.10746393,1.1521,4.950768,0.162106,-0.52328503,0.3555899,4.9963017,0.40881974,0.26729494,1.4797016,-0.7190425,-0.96055424,2.7873363,-2.3657897,-0.89743507,-0.8433922,1.5101694,0.38680983,-2.5160143,0.4044778,0.04800164,-1.5513251
-0.78864557,0.7979874,0.21494028,-0.37697387,0.52527255,1.6440399,1.6711981,0.27402672,1.9547956,-1.2187017,0.08623089,1.5627804,0.29222947,-1.0793632,0.8171905,0.27377963,-3.3786802,0.53529304,-0.34024814,0.6486149,-0.32781833,0.40064847,0.19450322,0.3337313,0.2814569,1.1122727,1.6594626,-0.15037161,0.8061092,0.41767475,0.3352537,0.34168762,1.6703576,0.52136075,0.9702193,0.3999406,0.23226243,0.7532218,1.067394,1.3543888,-0.5252365,1.0656326,-0.51913136,-0.49657774,1.0344151,0.7017935,-3.35606,0.64923793,1.4226861,0.11987546
1.2437747,1.1615219,0.46297437,0.64320874,0.08549129,3.910972,0.28406274,-0.64723307,-0.67970663,-2.0786405,0.91460484,-1.8821999,-0.9627807,-0.66492397,1.1544636,0.73426825,-0.9336293,0.6122393,0.06656826,-0.7749113,1.2337931,-0.7239406,-2.009537,0.17631665,0.4067102,-0.46086693,-0.6842653,-1.6098944,0.2864242,-0.2260223,-0.5329931,0.65540934,-0.751547,0.20581686,-0.74821705,0.13938332,0.13719049,-0.796426,4.1815925,-3.091254,2.2000797,-1.2757264,-0.30904883,-0.73930997,2.6893194,0.5129458,-0.57089365,0.5544295,-0.67949986,-0.7432731
0.058025498,2.0855486,0.39406273,0.74769187,0.41509232,-0.23416758,0.3146847,-0.08140542,-0.37177825,1.7478375,0.11886825,0.945704,0.31804127,1.7727287,-0.05996961,1.2824085,-0.86200523,0.24276137,1.7463772,0.23726426,-2.5562575,-0.5252618,-0.31269985,-0.061374355,0.47685036,-0.009501543,-0.30095476,0.06017127,0.35244903,-0.84944254,-0.0011866391,0.2690158,-0.15142009,0.43469736,0.16866188,0.47864792,0.34493154,-3.4512353,0.3366271,-1.2912127,-3.257957,-0.04726398,0.020272188,-0.4337865,-0.08998084,0.22081368,-2.1611485,0.53172904,-0.10502114,-0.5461941
