shuffle_0,shuffle_1,shuffle_2,shuffle_3,shuffle_4,shuffle_5,shuffle_6,shuffle_7,shuffle_8,shuffle_9,shuffle_10,shuffle_11,shuffle_12,shuffle_13,shuffle_14,shuffle_15,shuffle_16,shuffle_17,shuffle_18,shuffle_19,shuffle_20,shuffle_21,shuffle_22,shuffle_23,shuffle_24,shuffle_25,shuffle_26,shuffle_27,shuffle_28,shuffle_29,shuffle_30,shuffle_31,shuffle_32,shuffle_33,shuffle_34,shuffle_35,shuffle_36,shuffle_37,shuffle_38,shuffle_39,shuffle_40,shuffle_41,shuffle_42,shuffle_43,shuffle_44,shuffle_45,shuffle_46,shuffle_47,shuffle_48,shuffle_49
3.3923612,0.9838126,3.7743073,3.527388,2.8012102,0.9351685,2.9780653,1.891763,4.5169034,1.0658777,5.0789204,3.7202375,1.9025812,2.9287665,3.6492407,2.1263485,1.371984,1.7426376,2.7600508,1.9182487,-0.64778453,0.6183417,2.4223351,2.5308216,0.190608,2.0013313,1.9176536,1.9525061,0.37405673,0.32004464,2.9183722,3.033515,3.0742297,3.0108557,4.7812343,0.33680537,0.7426368,4.1261253,1.9861081,1.260773,-2.2830281,3.3937852,4.2265124,1.8050777,-1.8663625,3.2180552,2.0724916,2.2113533,4.2600827,-1.1296251
0.14168477,-15.494886,2.3886657,-0.8563678,2.1870859,2.326873,-1.5260142,-2.3017435,-18.370745,0.22283936,-0.87055945,-4.836168,2.0437956,8.946243,2.8176324,3.8034818,0.8846915,1.3605587,-19.22384,1.4046271,2.9261308,-19.625744,3.3476295,-6.176231,1.1299062,3.960382,3.6674204,-3.1571286,0.37419683,-21.210464,-1.1025348,0.671532,-14.719729,1.5275639,1.0919235,-17.29215,-12.7764015,9.67368,-5.4991207,2.5014682,-2.182439,3.6570764,1.3329933,1.6575301,2.28413,2.0179133,3.1339068,1.5018436,2.539723,3.8879976
5.377495,0.50534284,2.1991177,-6.7939115,2.0461507,1.7483867,1.2959561,0.36558133,2.132443,-0.30840743,3.4143305,1.5332735,1.3767111,0.9496069,-0.585773,1.6212332,4.2893906,1.2564819,-0.26926666,-2.9616592,0.9769745,2.353324,1.991075,1.9328737,3.1060896,4.0606384,3.7398133,2.7964118,-11.557613,0.21643117,1.5054291,1.7333047,2.0181108,-0.036212273,1.1905065,-3.24117,3.2752743,2.5883248,2.298331,3.9727588,3.707469,-1.0611168,3.0739665,0.74218094,4.420463,3.0527015,3.2517889,1.3973308,-0.39206186,1.1178596
2.5818782,2.1188748,2.2111223,0.38196683,1.7130113,2.781656,8.53062,4.321362,1.4235848,4.6242614,1.507807,3.9248405,1.6947552,3.2857885,0.872477,3.2010598,3.6412635,2.6626728,6.456205,2.065515,2.1722655,1.0990433,1.7858037,0.8631207,1.5000473,1.8202014,0.17156863,1.9977353,2.040471,3.9017005,2.109736,0.7674502,3.2078238,4.190663,3.7615106,1.3524666,0.7098243,2.0080981,3.3103867,3.0998082,1.7051551,0.8670185,1.5500516,-0.17055297,3.9745526,2.8335872,4.7501564,0.7080027,2.6184154,0.09658832
3.3791003,0.48138714,3.0447347,-11.8424015,3.5418243,1.6969147,2.6263788,2.6350412,1.0904393,0.11668906,2.8733127,2.6812067,1.7977912,0.10745562,-0.3558422,5.625415,5.090427,0.08827049,2.5033188,1.3403289,1.7076666,2.9306135,1.1065857,-0.44686916,1.3068026,-0.6497834,2.683035,-3.5278728,0.48039436,2.8786774,2.7816558,1.0745654,-17.054419,1.1664284,3.4038677,-0.43484384,0.5768313,3.0728333,6.525036,-10.001117,0.9291253,-2.4003465,2.6322908,1.4556569,2.3646517,-12.341851,4.228989,-0.13826895,2.6799572,1.9694045
3.4703016,-14.055398,-7.8359947,5.177929,-13.768035,0.6905949,1.947577,1.5473255,-13.1409235,-0.23326072,-2.347207,-11.259525,-3.1738787,-2.0930836,1.6505593,4.150562,1.8875376,3.94387,8.697978,0.69834065,3.092528,2.4238963,4.821716,1.528424,1.448832,10.185659,1.8904068,-8.563832,-0.076654665,3.0712266,5.242269,3.0504937,-17.192238,3.0774574,-19.36602,1.4153409,1.3954558,4.053223,-6.231196,6.0008416,4.226329,1.586343,2.206347,5.923364,3.7817755,2.2734585,-9.287316,0.8497388,-8.282502,1.4646207
5.816385,-1.318447,-1.5029395,-0.8404088,3.0522828,1.5687187,1.6005878,1.566936,4.050733,-0.16674799,-3.7366657,5.159118,0.9997823,2.9172497,4.9643016,3.9194512,1.959125,2.1423779,0.17028353,-0.22126666,4.071233,1.4909577,-1.7917795,2.6825674,0.80294377,3.0134287,2.2233868,1.18507,1.5453176,1.7180312,3.4552796,-0.6664438,1.0256126,4.1860785,2.2566307,2.2269893,1.596734,3.140383,3.6039596,0.9607184,4.4242473,0.12583101,1.0543027,3.2974608,2.8542347,1.7136855,2.7503674,0.1314204,1.4778533,1.3373455
0.996269,-2.7585557,3.4783177,0.5839118,1.4547875,1.4929268,1.6021591,2.2703786,-0.34398106,0.012334771,3.5702286,3.1782312,0.69392836,2.145937,7.47001,2.4097838,2.5198407,1.9805431,2.7818887,2.724698,1.126147,0.18161708,2.1215918,5.3479266,2.2993445,2.3745198,1.3839065,2.090394,4.2768908,0.6240525,1.2391273,3.052436,1.5254158,2.1969898,0.8537789,5.284305,2.2367334,0.9908503,1.3870194,2.7106204,1.2290728,2.2920122,1.8578207,6.2590756,2.3567133,3.0289052,4.3344493,0.73300123,3.2152352,1.4363383
3.4405737,-0.19932726,1.2636671,3.0968018,15.445952,7.05394,1.7179314,1.414637,2.4530458,0.22044405,1.5815595,2.3543868,5.1763606,2.483558,5.9343386,2.358236,1.039033,2.3519008,2.0484316,1.4448624,1.9481618,1.6536126,12.227805,7.984467,3.226854,1.3928664,2.0705984,3.5082393,-2.1709766,2.4573703,8.860343,0.1749081,-0.9503914,3.7451189,1.381795,6.1824126,2.0900316,2.378593,4.283093,0.03303767,1.8985624,1.8193704,2.478587,1.9963696,1.3062263,2.242755,-0.034195177,2.3879564,3.3459356,5.655529
2.8712807,1.4132699,3.2015924,-5.4986215,6.341001,5.504276,2.3557315,1.0069406,-9.179038,-20.296743,-13.236047,4.297433,-5.341865,8.441466,1.6386582,2.6608381,5.662825,2.9146953,1.4232979,-9.268905,3.421997,4.842498,0.9458302,-30.144947,1.1894002,1.8693843,-11.911928,3.0858746,1.5974486,1.3555021,-9.376994,3.5053604,4.6211505,3.1450896,3.7836728,3.948162,1.6568406,-6.231953,-4.6019626,2.1062038,3.8664005,2.6517115,-1.7472074,0.28932756,4.1517234,1.794281,4.914719,0.20487455,4.0133624,2.3325179
